image_name,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle
frame_0000.jpg,57.32241134485523,48.271727232542,141.28024760664806,133.39892744299905
frame_0001.jpg,57.403478294417745,49.20497451652378,140.09187679263826,132.01024821099966
frame_0002.jpg,59.5025119576803,48.81327364735154,141.14248660842537,133.44749649625066
frame_0003.jpg,58.528771255724905,52.3979007924427,140.36994763309323,134.37311405325013
frame_0004.jpg,55.7918100785542,52.64532721498394,141.61344708911824,136.90356517430388
frame_0005.jpg,53.78192354162673,53.19046310477544,141.8228282475323,138.8686889757311
frame_0006.jpg,49.839764208065105,54.22951838423858,143.85271452111493,140.84179018020788
frame_0007.jpg,53.57859806608036,53.53196677960025,146.38720931930035,144.29400138520523
frame_0008.jpg,53.761698034776046,53.91369106388456,150.1284408681989,147.54673518691405
frame_0009.jpg,60.118902442830944,56.12938079494993,151.40218094785968,150.14571002659457
frame_0010.jpg,61.40000891749573,60.82683327103405,154.82517045685023,152.82213823026356
frame_0011.jpg,58.502534041633254,66.04494224211284,158.85900768287084,158.56182338483097
frame_0012.jpg,61.032786862583315,65.8367612556135,161.67638590146498,163.30408860781017
frame_0013.jpg,63.13978443960126,69.0691815517423,164.9270473385605,169.3415015181042
frame_0014.jpg,67.75655036869826,67.28075406150975,167.47133304750662,172.93788161599704
frame_0015.jpg,69.26460640300704,73.52590763414452,173.52012675943453,176.612789082468
frame_0016.jpg,73.73610334947536,76.74303151807707,177.34844734817582,179.9399322359549
frame_0017.jpg,79.2896164856459,83.38862660765624,179.28125744268667,176.3528764091046
frame_0018.jpg,82.1935798433722,81.97688295721007,176.7499312618338,175.0293327936549
frame_0019.jpg,88.24628573051103,86.47677414751539,174.25110717722004,171.16233803751788
frame_0020.jpg,97.76795627085993,95.1719979452754,168.52007143697165,166.30760320000522
frame_0021.jpg,100.23529353842018,93.31707807184866,166.00740568886332,164.56730793369218
frame_0022.jpg,110.4358284594676,90.43326827569014,161.2173276972235,163.92282331268441
frame_0023.jpg,112.70485812640591,95.27901850929273,159.98121441752627,160.57695142306596
frame_0024.jpg,118.32678316613368,107.75704669353429,157.4969819177977,155.89709641793291
frame_0025.jpg,119.53923785033119,113.37851804133504,155.99271844815527,153.60698527650243
frame_0026.jpg,124.79910878474101,117.43709516049469,154.05862226103582,151.9592424757765
frame_0027.jpg,130.4871938061034,117.65627142234995,151.50548698422512,150.81405974532944
frame_0028.jpg,131.70568495615115,120.6050069158095,151.07364547405408,148.29412918193725
frame_0029.jpg,137.3244724712887,130.2541333207684,145.83111002453217,145.76411863187263
frame_0030.jpg,141.80270588214466,130.0279287729644,144.80210601827207,144.43238638623797
frame_0031.jpg,145.76750731400548,132.71826235621836,142.4035127022512,144.11418464753004
frame_0032.jpg,149.14661396523906,135.0406158280773,140.99998299709947,144.54269428312287
frame_0033.jpg,150.250067580127,141.32531226872976,139.76916817168328,139.77649718867215
frame_0034.jpg,154.09797326820777,146.02828263640623,134.97840447320647,138.96315637904075
frame_0035.jpg,154.72476241187567,148.691314460597,136.4451704304756,137.43751352139398
frame_0036.jpg,156.50173287351237,149.15784671201905,135.1942633299788,137.6393939726065
