image_name,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle
03frame_0179.jpg,116.0766095787226,101.81990676698709,165.3657584721538,169.41665073272392
01frame_0364.jpg,149.22422744704963,141.8382018370971,133.36622091910183,126.98526596563245
05frame_0007.jpg,163.07253167268294,152.4652946642427,132.94877166550782,134.22299528487255
05frame_0013.jpg,142.5561753222891,131.18912994324802,144.85554377308452,142.93136757711068
03frame_0145.jpg,156.32114217731416,155.6118077939063,139.0787367503018,142.29560197841525
01frame_0358.jpg,123.9851492598732,120.78075357900575,144.8199090730534,143.6629154318503
03frame_0151.jpg,163.5243978924767,157.66843201164764,135.49989547649366,141.59731648477043
frame_0028.jpg,67.08233038137931,73.43899789701774,147.419075002068,147.90643638960094
04frame_0009.jpg,160.3226581751486,153.2592360168026,135.37518714970957,143.6083184434236
03frame_0186.jpg,88.3291134414817,92.82710204438204,177.10333237729805,176.5850050697307
frame_0014.jpg,67.64736743591183,76.76708748903815,161.95027868940406,165.91338938169886
04frame_0021.jpg,85.8341148896716,90.13231316025966,178.0960734388777,171.49191385425868
frame_0000.jpg,172.9368247606391,178.5612535043411,128.64435296560933,131.23209566897924
04frame_0035.jpg,65.03970870832936,67.72565118881653,117.98195042413496,123.87586352345883
03frame_0192.jpg,80.75672795149156,82.34249302357706,168.43883954795868,169.15976228040827
05frame_0205.jpg,111.50535035022696,111.88696140984602,157.40045916521828,150.152022755394
01frame_0166.jpg,50.429372889467835,55.81789473899051,173.79005530230418,177.11047775258703
05frame_0563.jpg,170.0584257794345,176.3942614824243,122.72957745095724,118.0449156345573
05frame_0211.jpg,143.268944561101,144.43932278619374,141.47907912856783,137.51277241255423
01frame_0172.jpg,38.00950655957986,26.41478359296168,149.74776020852187,148.0770447616207
05frame_0239.jpg,82.64822794593029,74.74256954119708,173.81419254710173,174.0698159690598
04frame_0586.jpg,169.50461785963188,163.70420831174346,130.8150271891837,135.50237213447554
03frame_0347.jpg,105.23397794260829,96.61348649975454,169.97464088426068,174.8159149479541
04frame_0592.jpg,169.3845854188293,157.81987916263785,134.0148937868741,137.72877594156347
03frame_0353.jpg,95.36938703092198,87.842549944197,178.78840281062676,179.93657099144653
04frame_0579.jpg,145.1981091586384,141.00775485201706,140.01543368930427,147.19266728719376
01frame_0199.jpg,144.02934982261795,143.62347230246854,135.25490339447845,129.17800690108396
04frame_0223.jpg,124.48063810195906,116.25744955817046,154.68593920797747,158.09812866130468
frame_0216.jpg,65.23644142380756,64.61410568198903,147.313419942159,149.72376000602316
04frame_0545.jpg,63.40726400751973,67.16458904916499,133.3713842867076,138.17033988180427
04frame_0551.jpg,57.11533089387487,65.50769349378344,136.91933478397993,143.41117717104487
04frame_0237.jpg,174.1833206423688,163.13423407497402,127.85793557291572,136.79757019668097
frame_0202.jpg,64.70875671027026,68.83689512881745,148.59676188489837,150.57271105548872
05frame_0371.jpg,164.24381744151086,165.98299447481725,130.40428796991168,126.63046588195513
01frame_0012.jpg,158.02510790148307,151.59873759668065,129.36408159451904,126.89917787219373
05frame_0417.jpg,174.57094729054563,179.55762310818335,122.7639716223584,116.5574633510499
05frame_0403.jpg,175.16888674169255,175.13110098173993,121.4866085623971,120.19675107903295
05frame_0365.jpg,147.3873674403352,148.99181717210058,140.23616906722424,137.62748859367326
01frame_0006.jpg,169.1921114038965,169.97070278325208,122.5910449413701,122.26172963038638
04frame_0394.jpg,127.20286234168447,107.04968727158418,155.50579068463284,161.1647894442207
03frame_0233.jpg,165.030412711712,157.1591168868014,134.34245147480226,139.9397143021453
03frame_0227.jpg,161.68513602965936,159.31513443875366,133.8502603032311,139.62184016673376
05frame_0359.jpg,129.02307314362406,129.68889890793062,149.32681391726112,145.04251897793694
04frame_0380.jpg,63.654492046036985,62.40304452233827,148.98625017065123,154.32322806347534
04frame_0419.jpg,175.2915573393722,171.6898105405166,127.44705656711058,131.55681295112038
04frame_0357.jpg,67.74936151665113,80.13070311549974,158.88971971685515,167.70682272191794
04frame_0431.jpg,147.32982833349988,126.87391427378446,144.44649908255724,155.03783498848875
04frame_0425.jpg,162.31139644045984,143.02079788081886,134.42161491727543,145.65005496915336
04frame_0343.jpg,153.10710656982732,121.25044600571377,142.82779700844796,154.39142332808962
01frame_0210.jpg,86.67808799377639,88.35730590680183,163.04100477448677,159.44956495501617
05frame_0173.jpg,146.38606743075803,143.20907463418683,140.80298491124373,138.98752043546168
01frame_0204.jpg,145.26493731756307,150.73512604552678,133.3038004343596,127.4016945722603
05frame_0167.jpg,160.14212709391361,157.5740785770835,133.09118066373335,127.93267629531114
03frame_0019.jpg,140.92413459880706,129.78296982950812,149.11153685969748,158.61866867129245
03frame_0031.jpg,88.05980943674551,97.39374337404496,178.7690293541361,179.10670897064705
04frame_0196.jpg,61.635000385121515,71.85364267889763,137.1127421821339,139.94866015618646
04frame_0182.jpg,116.38495062848877,110.58730297107176,160.2259190376432,162.55198412094848
